id,Mention_country,treated,log_count,log_gdp,log_population,log_Rpop,pretrend_slope,incomelevel,region,log_count_bin,log_gdp_bin,log_population_bin,log_Rpop_bin,pretrend_slope_bin,stratum,n_control,n_treated,cem_w
770,est,0,5.61022039063554,9.80944971928272,14.137122931678464,8.342601680684194,0.10349077781818328,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
771,est,0,5.61022039063554,9.80944971928272,14.137122931678464,8.342601680684194,0.10349077781818328,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
772,est,0,5.61022039063554,9.80944971928272,14.137122931678464,8.342601680684194,0.10349077781818328,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
773,est,0,5.61022039063554,9.80944971928272,14.137122931678464,8.342601680684194,0.10349077781818328,HIC,Europe & Central Asia,"(-0.75, 0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,0.3333333333333333
990,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
991,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
992,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
993,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
994,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
995,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
996,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
997,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
998,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
999,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1000,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1001,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1002,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1003,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1004,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1005,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1006,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1007,hti,0,4.752772575675627,7.094120362467866,16.102258909131972,4.836281906951478,0.1559203848852031,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(0.75, 1.5]","(-0.75, 0.75]|(-1.5, -0.75]|(-1.5, -0.75]",162,18,0.1111111111111111
1062,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1063,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1064,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1065,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1066,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1067,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1068,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1069,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1070,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1071,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1072,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1073,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1074,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1075,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1076,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1077,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1078,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1079,irn,0,8.076516343894182,8.773163822583927,18.13797102218314,11.161749658733775,0.29912252435819175,LMC,Middle East & North Africa,"(0.75, 1.5]","(-0.75, 0.75]","(0.75, 1.5]","(0.75, 1.5]","(3.0, inf]","(0.75, 1.5]|(0.75, 1.5]|(-0.75, 0.75]",108,18,0.16666666666666666
1080,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1081,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1082,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1083,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1084,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1085,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1086,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1087,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1088,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1089,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1090,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1091,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1092,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1093,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1094,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1095,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1096,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1097,irq,0,5.984950638717328,8.412833972991352,17.25800582089462,7.611842399580417,0.21990449573944007,UMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(1.5, 3.0]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1152,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1153,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1154,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1155,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1156,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1157,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1158,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1159,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1160,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1161,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1162,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1163,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1164,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1165,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1166,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1167,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1168,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1169,jor,1,6.212586798197632,8.272494291605797,15.751551884273114,8.410053315858335,0.10302215823471778,LMC,Middle East & North Africa,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,1.0
1188,kaz,0,4.970545513616763,9.112781373287376,16.608016606804373,7.355641102974253,0.05536527430870716,UMC,Europe & Central Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1189,kaz,0,4.970545513616763,9.112781373287376,16.608016606804373,7.355641102974253,0.05536527430870716,UMC,Europe & Central Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1190,kaz,0,4.970545513616763,9.112781373287376,16.608016606804373,7.355641102974253,0.05536527430870716,UMC,Europe & Central Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1191,kaz,0,4.970545513616763,9.112781373287376,16.608016606804373,7.355641102974253,0.05536527430870716,UMC,Europe & Central Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1192,kaz,0,4.970545513616763,9.112781373287376,16.608016606804373,7.355641102974253,0.05536527430870716,UMC,Europe & Central Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
1193,kaz,0,4.970545513616763,9.112781373287376,16.608016606804373,7.355641102974253,0.05536527430870716,UMC,Europe & Central Asia,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-1.5, -0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
